Title,Link,Description,Publication Date,Category,New_description
60% cut in allocation for regional air connectivity scheme in Interim Budget,https://www.thehindu.com/business/budget/budget-2024-60-cut-in-allocation-for-regional-air-connectivity-scheme/article67800136.ece,Ministry of Civil Aviation sees a budgetary cut of 26%,"Thu, 01 Feb 2024 20:17:08 +0530",Budget,Ministry of Civil Aviation sees a budgetary cut of 26%
Watch | What’s in it for the textiles industry? | Interim Budget 2024,https://www.thehindu.com/business/budget/watch-whats-in-it-for-the-textiles-industry-interim-budget-2024/article67801347.ece,,"Thu, 01 Feb 2024 19:58:45 +0530",Budget,Watch | What’s in it for the textiles industry? | Interim Budget 2024
Budget breakdown: Which sectors gained and lost in the Interim Budget | Data ,https://www.thehindu.com/business/budget/budget-breakdown-which-sectors-gained-and-lost-in-the-interim-budget-data/article67801197.ece,Budget allocated to the fertiliser subsidy recorded the biggest drop,"Thu, 01 Feb 2024 19:41:27 +0530",Budget,Budget allocated to the fertiliser subsidy recorded the biggest drop
Budget 2024 | Key stock indices end in red,https://www.thehindu.com/business/budget/budget-2024-key-stock-indices-end-in-red/article67800612.ece,Eight out of thirteen sectors were in the red with PSU Banks and Auto stocks limiting the fall,"Thu, 01 Feb 2024 19:40:49 +0530",Budget,Eight out of thirteen sectors were in the red with PSU Banks and Auto stocks limiting the fall
Watch | What’s the update on MGNREGA scheme? | Interim Budget 2024,https://www.thehindu.com/business/budget/watch-whats-the-update-on-mgnrega-scheme-interim-budget-2024/article67801227.ece,,"Thu, 01 Feb 2024 19:40:28 +0530",Budget,Watch | What’s the update on MGNREGA scheme? | Interim Budget 2024
"Honourable mention for bioeconomy in Interim Budget, with trillion-dollar potential in mind",https://www.thehindu.com/business/budget/honourable-mention-for-bioeconomy-in-interim-budget-with-trillion-dollar-potential-in-mind/article67800656.ece,"The total allocation for the Department of Biotechnology has been cut by 16%, whereas BIRAC, which interfaces between academia and industry, has been allocated what it was in 2023-2024","Thu, 01 Feb 2024 19:38:46 +0530",Budget,"The total allocation for the Department of Biotechnology has been cut by 16%, whereas BIRAC, which interfaces between academia and industry, has been allocated what it was in 2023-2024"
Watch | What’s in it for the MSMEs? | Interim Budget 2024,https://www.thehindu.com/business/budget/watch-whats-in-it-for-the-msmes-interim-budget-2024/article67801161.ece,,"Thu, 01 Feb 2024 19:29:45 +0530",Budget,Watch | What’s in it for the MSMEs? | Interim Budget 2024
Committee will study ‘fast population growth’ and demographic changes: Nirmala Sitharaman ,https://www.thehindu.com/business/budget/fm-announces-panel-to-examine-challenges-of-fast-population-growth-despite-lack-of-data-to-support-the-premise/article67800585.ece,"No accurate data available on population growth as Census was last held in 2011; NFHS, SRS data show a decline in fertility rates; border security concerns being raised on basis of purported demographic changes","Thu, 01 Feb 2024 19:13:09 +0530",Budget,"No accurate data available on population growth as Census was last held in 2011; NFHS, SRS data show a decline in fertility rates; border security concerns being raised on basis of purported demographic changes"
Budget 2024 | One crore households to get 300 units free electricity every month through rooftop solarisation,https://www.thehindu.com/business/budget/budget-2024-one-crore-households-to-get-300-units-free-electricity-every-month-through-rooftop-solarisation/article67800541.ece,"This measure would translate to benefits of ₹15,000-18,000 annually for households from free solar electricity and selling the surplus to distribution companies, says Finance Minister  ","Thu, 01 Feb 2024 19:08:47 +0530",Budget,"This measure would translate to benefits of ₹15,000-18,000 annually for households from free solar electricity and selling the surplus to distribution companies, says Finance Minister  "
Interim budget 2024: textile industry expresses disappointment,https://www.thehindu.com/business/budget/interim-budget-2024-textile-industry-expresses-disappointment/article67800837.ece,,"Thu, 01 Feb 2024 19:05:29 +0530",Budget,Interim budget 2024: textile industry expresses disappointment
"Budget 2024: PM Poshan, Samagra Shiksha allocations much lower than pre-pandemic years | Data ",https://www.thehindu.com/data/budget-2024-pm-poshan-samagra-shiksha-allocations-much-lower-than-pre-pandemic-years-data/article67800661.ece,"If the allocation is expressed as a share of the total Budget, the Samagra Shiksha scheme’s share comes to 0.79% in FY25","Thu, 01 Feb 2024 18:37:19 +0530",Data,"If the allocation is expressed as a share of the total Budget, the Samagra Shiksha scheme’s share comes to 0.79% in FY25"
Watch | What’s in it for the Aviation sector? | Interim Budget 2024,https://www.thehindu.com/business/budget/watch-whats-in-it-for-the-aviation-sector-interim-budget-2024/article67800839.ece,,"Thu, 01 Feb 2024 18:35:18 +0530",Budget,Watch | What’s in it for the Aviation sector? | Interim Budget 2024
"2024 Interim Budget | Marginal rise in allocations for farming, fisheries",https://www.thehindu.com/business/budget/budget-2024-marginal-increase-in-allocations-to-agriculture-fisheries-and-animal-husbandry/article67800486.ece,"The sector is poised for inclusive, balanced, and higher growth and productivity: Finance Minister ","Thu, 01 Feb 2024 18:26:52 +0530",Budget,"The sector is poised for inclusive, balanced, and higher growth and productivity: Finance Minister "
Key takeaways from interim Budget 2024-25 in charts,https://www.thehindu.com/business/budget/key-takeaways-from-union-budget-2024-25-in-charts/article67795606.ece,Finance Minister Nirmala Sitharaman presented the interim Budget in Parliament on Thursday,"Thu, 01 Feb 2024 17:45:36 +0530",Budget,Finance Minister Nirmala Sitharaman presented the interim Budget in Parliament on Thursday
"Budget 2024: Spending on rural development increases marginally, but not all schemes benefit | Data",https://www.thehindu.com/data/budget-2024-spending-on-rural-development-increases-but-not-all-schemes-benefit-data/article67800394.ece,"Allocations as a share of the Budget have decreased in four schemes and increased in two schemes, even while rural development’s overall allocation has increased","Thu, 01 Feb 2024 17:44:24 +0530",Data,"Allocations as a share of the Budget have decreased in four schemes and increased in two schemes, even while rural development’s overall allocation has increased"
Watch | What’s the update on taxes? | Interim Budget 2024,https://www.thehindu.com/business/budget/watch-whats-the-update-on-taxes-interim-budget-2024/article67800555.ece,,"Thu, 01 Feb 2024 17:43:17 +0530",Budget,Watch | What’s the update on taxes? | Interim Budget 2024
"Budget 2024 | Census, NPR unlikely in 2024 too as only ₹1,277 crore allocated ",https://www.thehindu.com/business/budget/budget-2024-census-npr-unlikely-in-2024-too-as-only-1277-cr-allocated/article67800479.ece,The census operation continues to be on hold and the government has not yet announced the new schedule.,"Thu, 01 Feb 2024 17:29:48 +0530",Budget,The census operation continues to be on hold and the government has not yet announced the new schedule.
"WHO applauds extension of healthcare coverage to ASHA, anganwadi workers and helpers",https://www.thehindu.com/business/budget/who-applauds-extension-of-healthcare-coverage-to-asha-anganwadi-workers-and-helpers/article67799975.ece,"Praise for moves to upgrade hospital infrastructure, increase the number of medical colleges, expand vaccine programme and platform; medical device industry says Budget falls short, given rising import bills","Thu, 01 Feb 2024 17:06:30 +0530",Budget,"Praise for moves to upgrade hospital infrastructure, increase the number of medical colleges, expand vaccine programme and platform; medical device industry says Budget falls short, given rising import bills"
"2024 Interim Budget | Space gets nominal hike, likely boost for spaceflight start-ups",https://www.thehindu.com/business/budget/space-gets-nominal-hike-but-boost-for-spaceflight-start-ups-interim-budget/article67800206.ece,"Indian space programme has no major missions slated for this year, reflected in the 4% budget hike; 200-odd spaceflight startups may benefit from new ₹1 lakh cr fund to boost private investment in R&D","Thu, 01 Feb 2024 16:58:09 +0530",Budget,"Indian space programme has no major missions slated for this year, reflected in the 4% budget hike; 200-odd spaceflight startups may benefit from new ₹1 lakh cr fund to boost private investment in R&D"
India negotiating bilateral investment treaties with different countries to promote foreign inflow: FM,https://www.thehindu.com/business/budget/india-negotiating-bilateral-investment-treaties-with-different-countries-to-promote-foreign-inflow-fm/article67800211.ece,,"Thu, 01 Feb 2024 16:23:23 +0530",Budget,India negotiating bilateral investment treaties with different countries to promote foreign inflow: FM
Interim Budget 2024: Spending on IITs and IIMs declines as a share of total Budget | Data ,https://www.thehindu.com/data/budget-2024-spending-on-iits-and-iims-declines-as-a-share-of-total-budget-data/article67800177.ece,"Proposed spending on higher education as a share of the total Budget is the lowest in the recent past, if pandemic years and the recovery period are ignored ","Thu, 01 Feb 2024 16:10:39 +0530",Data,"Proposed spending on higher education as a share of the total Budget is the lowest in the recent past, if pandemic years and the recovery period are ignored "
"2024 Interim Budget | India increasing allocation for Maldives, ₹400 crore revised to ₹770.9 crore",https://www.thehindu.com/business/budget/for-current-fiscal-bhutan-leads-with-more-than-2398-crores-in-allocation/article67800076.ece,The Maldives which has been in news recently because of anti-India protests as well as remarks from its top leadership has seen a substantial bump in allocation,"Thu, 01 Feb 2024 16:03:57 +0530",Budget,The Maldives which has been in news recently because of anti-India protests as well as remarks from its top leadership has seen a substantial bump in allocation
